year,race_date,race_name,track_name,driver_name,car_number,finish_position,starting_position,laps_completed,laps_led,status,manufacturer,avg_finish_last_5,avg_finish_at_track,wins_at_track,poles_at_track,season_wins,season_top5s,season_top10s,avg_running_position,driver_rating,mid_running_position,closer_running_position,best_running_position,worst_running_position,pass_differential,green_flag_passes,green_flag_times_passed,quality_passes,fastest_laps,laps_in_top_15,total_laps,laps_in_top_15_pct,laps_led_pct
2025,2025-03-30,March Martinsville,Martinsville Speedway,Ryan Preece,60,7,21,200,0,Running,Ford,15.6,14.5,0,1,0,1,2,20.4,70.7,24,7,2,34,16,88,72,11,6,119,400,0.2975,0.0
2025,2025-03-30,March Martinsville,Martinsville Speedway,Shane van Gisbergen,88,34,33,200,0,Running,Chevrolet,25.2,12.0,0,0,0,0,1,33.1,30.0,35,35,22,37,-6,43,49,0,0,0,394,0.0,0.0
2025,2025-03-30,March Martinsville,Martinsville Speedway,Todd Gilliland,34,10,25,200,0,Running,Ford,20.2,19.5,0,0,0,0,1,16.6,81.3,19,9,9,26,5,62,57,11,2,135,400,0.3375,0.0
2025,2025-03-30,March Martinsville,Martinsville Speedway,Ty Dillon,10,15,28,200,0,Running,Chevrolet,24.2,27.5,0,0,0,0,0,18.6,69.4,18,14,8,29,11,90,79,20,1,107,400,0.2675,0.0
2025,2025-03-30,March Martinsville,Martinsville Speedway,Ty Gibbs,54,13,13,200,0,Running,Toyota,27.6,21.2,0,0,0,0,0,10.5,95.1,9,12,3,28,15,46,31,39,7,359,400,0.8975,0.0
2025,2025-03-30,March Martinsville,Martinsville Speedway,Tyler Reddick,45,14,9,200,0,Running,Toyota,14.8,23.67,0,0,0,2,3,12.4,86.9,15,13,4,18,7,59,52,54,13,378,400,0.945,0.0
2025,2025-03-30,March Martinsville,Martinsville Speedway,William Byron,24,22,10,200,0,Running,Chevrolet,10.2,8.5,2,0,1,3,4,18.1,71.6,11,21,9,36,-15,69,84,15,5,170,400,0.425,0.0
2025,2025-03-30,March Martinsville,Martinsville Speedway,Zane Smith,38,16,19,200,0,Running,Chevrolet,16.6,28.67,0,0,0,0,1,18,70.1,13,15,8,31,0,101,101,35,1,162,400,0.405,0.0
2025,2025-10-26,October Martinsville,Martinsville Speedway,AJ Allmendinger,16,28,33,200,0,Running,Chevrolet,24.2,25.0,0,0,0,2,7,30.5,43.0,34,28,19,36,3,62,59,0,4,0,497,0.0,0.0
2025,2025-10-26,October Martinsville,Martinsville Speedway,Alex Bowman,48,23,17,200,0,Running,Chevrolet,19.4,17.17,0,0,0,6,16,18.46,62.3,19,23,11,24,-2,54,56,9,2,91,499,0.1824,0.0
2025,2025-10-26,October Martinsville,Martinsville Speedway,Austin Cindric,2,15,10,200,0,Running,Ford,25.8,20.43,0,0,1,2,5,10.05,84.7,16,11,2,22,7,63,56,59,5,459,500,0.918,0.0
2025,2025-10-26,October Martinsville,Martinsville Speedway,Austin Dillon,3,16,20,200,0,Running,Chevrolet,24.8,18.57,0,0,1,1,5,22.78,61.4,27,17,9,34,2,69,67,16,25,14,500,0.028,0.0
2025,2025-10-26,October Martinsville,Martinsville Speedway,Brad Keselowski,6,20,19,200,0,Running,Ford,17.4,24.14,0,0,0,5,12,21.66,55.1,25,18,16,31,-2,63,65,0,2,0,499,0.0,0.0
2025,2025-10-26,October Martinsville,Martinsville Speedway,Bubba Wallace,23,18,21,200,0,Running,Toyota,14.4,9.86,0,0,1,6,14,20.49,62.1,20,20,18,28,5,68,63,0,7,0,500,0.0,0.0
2025,2025-10-26,October Martinsville,Martinsville Speedway,Carson Hocevar,77,31,15,200,0,Running,Chevrolet,21.4,23.0,0,0,0,2,9,25.03,52.8,28,30,11,32,-7,47,54,12,4,46,497,0.0926,0.0
2025,2025-10-26,October Martinsville,Martinsville Speedway,Casey Mears,66,33,37,200,0,Running,Chevrolet,27.33,35.0,0,0,0,0,0,34.76,25.5,35,32,18,37,3,9,6,0,1,0,478,0.0,0.0
2025,2025-10-26,October Martinsville,Martinsville Speedway,Chase Briscoe,19,37,9,200,0,Running,Toyota,6.6,8.71,0,0,3,15,19,22.0,64.6,5,37,5,23,-10,29,39,29,2,292,295,0.9898,0.0
2025,2025-10-26,October Martinsville,Martinsville Speedway,Chase Elliott,9,3,8,200,0,Running,Chevrolet,14.4,8.0,0,1,2,10,17,5.0,118.7,4,6,2,21,5,57,52,54,36,497,500,0.994,0.0
2025,2025-10-26,October Martinsville,Martinsville Speedway,Chris Buescher,17,29,29,200,0,Running,Ford,15.8,18.57,0,0,0,5,16,29.07,38.0,29,29,18,33,6,45,39,0,0,0,497,0.0,0.0
2025,2025-10-26,October Martinsville,Martinsville Speedway,Christopher Bell,20,7,12,200,0,Running,Toyota,4.6,14.71,1,1,4,13,21,8.03,99.4,2,12,2,16,2,63,61,59,9,499,500,0.998,0.0
2025,2025-10-26,October Martinsville,Martinsville Speedway,Cody Ware,51,32,36,200,0,Running,Ford,33.6,30.33,0,0,0,0,0,34.66,28.8,37,33,18,37,5,32,27,0,0,0,488,0.0,0.0
2025,2025-10-26,October Martinsville,Martinsville Speedway,Cole Custer,41,17,6,200,0,Running,Ford,19.8,22.67,0,0,0,2,3,13.3,69.2,13,15,4,18,-9,42,51,21,0,322,500,0.644,0.0
2025,2025-10-26,October Martinsville,Martinsville Speedway,Daniel Suarez,99,22,30,200,0,Running,Chevrolet,18.4,22.57,0,0,0,2,7,25.35,48.8,26,19,19,34,7,70,63,0,12,0,499,0.0,0.0
2025,2025-10-26,October Martinsville,Martinsville Speedway,Denny Hamlin,11,35,5,200,0,Running,Toyota,12.4,8.14,1,0,6,14,17,15.51,88.4,12,35,1,17,-3,20,23,20,6,332,334,0.994,0.0
2025,2025-10-26,October Martinsville,Martinsville Speedway,Erik Jones,43,34,28,200,0,Running,Toyota,25.0,21.71,0,0,0,4,5,22.09,50.7,9,34,7,28,-15,42,57,8,0,134,406,0.33,0.0
2025,2025-10-26,October Martinsville,Martinsville Speedway,Joey Logano,22,8,4,200,0,Running,Ford,13.4,5.57,0,0,1,6,11,6.07,103.9,14,10,1,18,-3,49,52,44,13,496,500,0.992,0.0
2025,2025-10-26,October Martinsville,Martinsville Speedway,John Hunter Nemechek,42,21,24,200,0,Running,Toyota,27.0,30.67,0,0,0,2,8,29.62,40.5,30,24,21,34,2,56,54,0,0,0,499,0.0,0.0
2025,2025-10-26,October Martinsville,Martinsville Speedway,Josh Berry,21,10,27,200,0,Running,Ford,22.0,24.33,0,0,1,3,6,16.4,75.9,18,4,3,31,22,65,43,11,1,149,500,0.298,0.0
2025,2025-10-26,October Martinsville,Martinsville Speedway,Justin Haley,7,19,34,200,0,Running,Chevrolet,28.4,29.0,0,0,0,1,2,25.77,41.8,24,21,18,35,17,76,59,0,0,0,499,0.0,0.0
2025,2025-10-26,October Martinsville,Martinsville Speedway,Kyle Busch,8,13,7,200,0,Running,Chevrolet,22.2,20.71,0,0,0,2,9,15.25,78.0,21,9,7,22,-1,74,75,40,0,244,500,0.488,0.0
2025,2025-10-26,October Martinsville,Martinsville Speedway,Kyle Larson,5,5,3,200,0,Running,Chevrolet,8.6,5.43,1,2,3,13,20,5.13,113.6,3,7,2,16,4,45,41,43,35,499,500,0.998,0.0
2025,2025-10-26,October Martinsville,Martinsville Speedway,Michael McDowell,71,24,11,200,5,Running,Chevrolet,12.0,21.71,0,0,0,3,5,25.64,53.1,33,22,1,35,-26,35,61,8,7,48,499,0.0962,0.01
2025,2025-10-26,October Martinsville,Martinsville Speedway,Noah Gragson,4,30,35,200,0,Running,Ford,23.2,23.0,0,0,0,1,3,31.35,32.5,32,31,19,35,6,78,72,0,0,0,497,0.0,0.0
2025,2025-10-26,October Martinsville,Martinsville Speedway,Ricky Stenhouse Jr,47,27,32,200,0,Running,Chevrolet,26.2,20.71,0,0,0,1,3,26.45,40.8,23,26,21,32,-2,48,50,0,0,0,498,0.0,0.0
2025,2025-10-26,October Martinsville,Martinsville Speedway,Riley Herbst,35,36,25,200,0,Running,Toyota,24.6,31.0,0,0,0,0,0,35.92,32.2,36,36,19,37,-5,15,20,0,21,0,323,0.0,0.0
2025,2025-10-26,October Martinsville,Martinsville Speedway,Ross Chastain,1,4,13,200,8,Running,Chevrolet,15.4,9.14,0,0,1,3,11,12.54,91.2,17,3,1,21,12,74,62,25,4,255,500,0.51,0.016
2025,2025-10-26,October Martinsville,Martinsville Speedway,Ryan Blaney,12,2,31,200,177,Running,Ford,19.8,4.57,2,0,3,13,17,7.29,119.4,11,1,1,35,26,59,33,27,54,424,500,0.848,0.354
2025,2025-10-26,October Martinsville,Martinsville Speedway,Ryan Preece,60,6,18,200,0,Running,Ford,14.0,13.0,0,1,0,3,12,9.73,97.7,7,5,2,19,20,67,47,48,30,437,500,0.874,0.0
2025,2025-10-26,October Martinsville,Martinsville Speedway,Shane van Gisbergen,88,14,22,200,0,Running,Chevrolet,17.4,23.0,0,0,5,5,7,13.57,76.4,8,16,5,22,7,84,77,44,5,388,500,0.776,0.0
2025,2025-10-26,October Martinsville,Martinsville Speedway,Todd Gilliland,34,9,16,200,0,Running,Ford,14.2,18.14,0,0,0,1,4,9.31,93.0,6,8,2,16,11,46,35,42,4,499,500,0.998,0.0
2025,2025-10-26,October Martinsville,Martinsville Speedway,Ty Dillon,10,26,26,200,0,Running,Chevrolet,25.2,25.0,0,0,0,0,1,27.48,45.6,31,25,21,35,-2,59,61,0,10,0,498,0.0,0.0
2025,2025-10-26,October Martinsville,Martinsville Speedway,Ty Gibbs,54,12,2,200,0,Running,Toyota,21.8,19.83,0,0,0,5,10,8.1,92.7,15,14,2,17,-13,48,61,46,5,491,500,0.982,0.0
2025,2025-10-26,October Martinsville,Martinsville Speedway,Tyler Reddick,45,11,14,200,6,Running,Toyota,10.0,22.29,0,0,0,7,14,13.41,77.7,10,13,1,20,1,55,54,35,4,384,500,0.768,0.012
2025,2025-10-26,October Martinsville,Martinsville Speedway,William Byron,24,1,1,200,304,Running,Chevrolet,16.8,10.43,2,0,2,10,15,1.8,147.7,1,2,1,8,1,19,18,18,99,500,500,1.0,0.608
2025,2025-10-26,October Martinsville,Martinsville Speedway,Zane Smith,38,25,23,200,0,Running,Chevrolet,23.0,25.5,0,0,0,1,5,23.43,54.0,22,27,19,32,5,63,58,0,4,0,498,0.0,0.0
2026,2026-03-29,March Martinsville,Martinsville Speedway,Chase Elliott,9,1,10,55,84,Running,Chevrolet,20.0,20.0,0,0,0,0,0,9.02,116.3,8,1,1,23,9,56,47,46,26,377,400,0.9425,0.21
2026,2026-03-29,March Martinsville,Martinsville Speedway,Denny Hamlin,11,2,1,56,292,Running,Toyota,20.0,20.0,0,0,0,0,0,1.34,144.1,1,2,1,8,2,16,14,14,82,400,400,1.0,0.73
2026,2026-03-29,March Martinsville,Martinsville Speedway,Joey Logano,22,3,9,46,0,Running,Ford,20.0,20.0,0,0,0,0,0,5.08,113.8,3,3,2,18,4,35,31,29,20,398,400,0.995,0.0
2026,2026-03-29,March Martinsville,Martinsville Speedway,Ty Gibbs,54,4,4,49,0,Running,Toyota,20.0,20.0,0,0,0,0,0,3.38,118.4,2,4,1,11,1,25,24,23,22,400,400,1.0,0.0
2026,2026-03-29,March Martinsville,Martinsville Speedway,William Byron,24,5,2,47,6,Running,Chevrolet,20.0,20.0,0,0,0,0,0,6.03,108.3,9,5,1,20,9,41,32,33,13,395,400,0.9875,0.015
2026,2026-03-29,March Martinsville,Martinsville Speedway,Ryan Blaney,12,6,12,41,2,Running,Ford,20.0,20.0,0,0,0,0,0,5.71,110.6,4,7,1,12,10,37,27,37,24,400,400,1.0,0.005
2026,2026-03-29,March Martinsville,Martinsville Speedway,Christopher Bell,20,7,11,30,0,Running,Toyota,20.0,20.0,0,0,0,0,0,9.16,93.2,7,6,5,18,-2,63,65,60,4,398,400,0.995,0.0
2026,2026-03-29,March Martinsville,Martinsville Speedway,Austin Cindric,2,8,6,40,0,Running,Ford,20.0,20.0,0,0,0,0,0,5.86,104.2,5,10,1,15,-6,20,26,20,25,400,400,1.0,0.0
2026,2026-03-29,March Martinsville,Martinsville Speedway,Kyle Larson,5,9,13,30,0,Running,Chevrolet,20.0,20.0,0,0,0,0,0,10.36,88.0,6,9,4,20,1,48,47,33,11,351,400,0.8775,0.0
2026,2026-03-29,March Martinsville,Martinsville Speedway,Josh Berry,21,10,3,36,2,Running,Ford,20.0,20.0,0,0,0,0,0,8.83,93.7,14,11,1,14,-4,40,44,38,19,400,400,1.0,0.005
2026,2026-03-29,March Martinsville,Martinsville Speedway,Shane van Gisbergen,97,11,5,34,0,Running,Chevrolet,20.0,20.0,0,0,0,0,0,8.97,94.3,10,12,2,23,-6,58,64,44,12,383,400,0.9575,0.0
2026,2026-03-29,March Martinsville,Martinsville Speedway,Ryan Preece,60,12,17,26,0,Running,Ford,20.0,20.0,0,0,0,0,0,12.35,82.6,12,14,6,19,9,53,44,44,6,393,400,0.9825,0.0
2026,2026-03-29,March Martinsville,Martinsville Speedway,Brad Keselowski,6,13,23,24,0,Running,Ford,20.0,20.0,0,0,0,0,0,17.73,73.7,20,16,9,24,15,69,54,16,7,58,400,0.145,0.0
2026,2026-03-29,March Martinsville,Martinsville Speedway,Chase Briscoe,19,14,27,23,0,Running,Toyota,20.0,20.0,0,0,0,0,0,20.66,67.7,23,13,13,29,13,39,26,11,0,92,400,0.23,0.0
2026,2026-03-29,March Martinsville,Martinsville Speedway,Tyler Reddick,45,15,8,28,0,Running,Toyota,20.0,20.0,0,0,0,0,0,11.46,83.1,15,15,4,22,-1,53,54,40,11,364,400,0.91,0.0
2026,2026-03-29,March Martinsville,Martinsville Speedway,Ross Chastain,1,16,18,21,14,Running,Chevrolet,20.0,20.0,0,0,0,0,0,14.7,72.4,13,8,1,23,-25,31,56,20,1,236,400,0.59,0.035
2026,2026-03-29,March Martinsville,Martinsville Speedway,Carson Hocevar,77,17,7,20,0,Running,Chevrolet,20.0,20.0,0,0,0,0,0,15.01,72.8,17,17,3,21,-2,48,50,28,0,146,400,0.365,0.0
2026,2026-03-29,March Martinsville,Martinsville Speedway,Michael McDowell,71,18,20,19,0,Running,Ford,20.0,20.0,0,0,0,0,0,20.13,62.2,21,18,3,24,-9,47,56,11,1,14,400,0.035,0.0
2026,2026-03-29,March Martinsville,Martinsville Speedway,Chris Buescher,17,19,16,18,0,Running,Ford,20.0,20.0,0,0,0,0,0,21.66,68.4,24,19,9,36,16,66,50,18,27,89,399,0.2231,0.0
2026,2026-03-29,March Martinsville,Martinsville Speedway,Daniel Suarez,7,20,22,17,0,Running,Chevrolet,20.0,20.0,0,0,0,0,0,20.0,61.2,22,20,1,26,2,41,39,1,3,4,399,0.01,0.0
2026,2026-03-29,March Martinsville,Martinsville Speedway,Erik Jones,43,21,19,16,0,Running,Toyota,20.0,20.0,0,0,0,0,0,19.48,60.3,18,21,10,26,2,34,32,3,0,5,399,0.0125,0.0
2026,2026-03-29,March Martinsville,Martinsville Speedway,Justin Allgaier,48,22,21,0,0,Running,Chevrolet,20.0,20.0,0,0,0,0,0,22.21,54.2,19,22,14,31,-6,43,49,3,1,1,398,0.0025,0.0
2026,2026-03-29,March Martinsville,Martinsville Speedway,Todd Gilliland,34,23,29,14,0,Running,Ford,20.0,20.0,0,0,0,0,0,26.73,45.9,28,24,22,35,9,55,46,0,5,0,398,0.0,0.0
2026,2026-03-29,March Martinsville,Martinsville Speedway,Kyle Busch,8,24,34,13,0,Running,Chevrolet,20.0,20.0,0,0,0,0,0,26.73,41.0,25,23,21,36,9,55,46,0,0,0,398,0.0,0.0
2026,2026-03-29,March Martinsville,Martinsville Speedway,Austin Dillon,3,25,30,12,0,Running,Chevrolet,20.0,20.0,0,0,0,0,0,27.36,46.5,30,25,24,31,4,41,37,0,0,0,398,0.0,0.0
2026,2026-03-29,March Martinsville,Martinsville Speedway,Connor Zilisch,88,26,25,11,0,Running,Chevrolet,20.0,20.0,0,0,0,0,0,29.01,46.8,31,26,25,36,-9,49,58,0,6,0,397,0.0,0.0
2026,2026-03-29,March Martinsville,Martinsville Speedway,AJ Allmendinger,16,27,28,10,0,Running,Chevrolet,20.0,20.0,0,0,0,0,0,30.66,45.7,35,27,24,37,-3,55,58,0,3,0,397,0.0,0.0
2026,2026-03-29,March Martinsville,Martinsville Speedway,Noah Gragson,4,28,31,9,0,Running,Chevrolet,20.0,20.0,0,0,0,0,0,30.55,39.1,33,28,25,36,-5,66,71,0,1,0,397,0.0,0.0
2026,2026-03-29,March Martinsville,Martinsville Speedway,John Hunter Nemechek,42,29,32,8,0,Running,Chevrolet,20.0,20.0,0,0,0,0,0,32.21,31.9,29,29,20,37,-2,62,64,0,5,0,397,0.0,0.0
2026,2026-03-29,March Martinsville,Martinsville Speedway,Ricky Stenhouse Jr,47,30,33,7,0,Running,Chevrolet,20.0,20.0,0,0,0,0,0,32.7,32.7,34,30,21,36,5,58,53,0,0,0,397,0.0,0.0
2026,2026-03-29,March Martinsville,Martinsville Speedway,Cole Custer,41,31,24,6,0,Running,Chevrolet,20.0,20.0,0,0,0,0,0,31.22,42.8,36,31,23,36,-8,30,38,0,2,0,396,0.0,0.0
2026,2026-03-29,March Martinsville,Martinsville Speedway,Cody Ware,51,32,35,5,0,Running,Ford,20.0,20.0,0,0,0,0,0,35.93,26.0,37,32,20,37,1,21,20,0,0,0,394,0.0,0.0
2026,2026-03-29,March Martinsville,Martinsville Speedway,Austin Hill,33,33,37,0,0,Running,Chevrolet,20.0,20.0,0,0,0,0,0,34.14,28.7,32,33,20,37,4,67,63,0,1,0,394,0.0,0.0
2026,2026-03-29,March Martinsville,Martinsville Speedway,Zane Smith,38,34,14,3,0,Running,Chevrolet,20.0,20.0,0,0,0,0,0,19.27,58.7,16,34,9,34,3,44,41,23,0,79,371,0.2129,0.0
2026,2026-03-29,March Martinsville,Martinsville Speedway,Riley Herbst,35,35,26,2,0,Running,Toyota,20.0,20.0,0,0,0,0,0,28.53,39.5,27,35,23,35,-4,35,39,0,0,0,323,0.0,0.0
2026,2026-03-29,March Martinsville,Martinsville Speedway,Bubba Wallace,23,36,15,1,0,Running,Toyota,20.0,20.0,0,0,0,0,0,18.0,62.0,11,36,7,33,-11,44,55,30,0,217,322,0.6739,0.0
2026,2026-03-29,March Martinsville,Martinsville Speedway,Ty Dillon,10,37,36,1,0,Running,Chevrolet,20.0,20.0,0,0,0,0,0,30.91,30.3,26,37,21,37,-5,53,58,0,0,0,298,0.0,0.0
2022,2022-08-07,August Michigan,Michigan International Speedway,Alex Bowman,48,9,30,200,0,Running,Chevrolet,24.4,15.0,0,0,1,3,9,14.0,81.4,21,7,4,30,2,88,86,35,1,118,200,0.59,0.0
2022,2022-08-07,August Michigan,Michigan International Speedway,Aric Almirola,10,34,18,200,0,Running,Ford,23.6,15.0,0,0,0,2,6,32.1,32.7,34,34,15,32,-3,7,10,0,0,1,25,0.04,0.0
2022,2022-08-07,August Michigan,Michigan International Speedway,Austin Cindric,2,37,5,200,0,Running,Ford,11.2,15.0,0,0,1,4,7,34.2,33.5,37,37,5,29,-8,2,10,2,0,21,24,0.875,0.0
2022,2022-08-07,August Michigan,Michigan International Speedway,Austin Dillon,3,13,26,200,0,Running,Chevrolet,25.8,15.0,0,0,0,3,7,17.07,71.6,5,16,3,34,3,100,97,26,4,66,200,0.33,0.0
2022,2022-08-07,August Michigan,Michigan International Speedway,Austin Hill,33,18,31,200,0,Running,Chevrolet,15.0,15.0,0,0,0,0,0,22.46,53.3,8,20,4,37,7,80,73,12,0,21,200,0.105,0.0
2022,2022-08-07,August Michigan,Michigan International Speedway,BJ McLeod,78,23,36,200,1,Running,Chevrolet,32.8,15.0,0,0,0,0,0,27.03,40.5,28,24,1,37,2,19,17,0,0,5,199,0.0251,0.005
2022,2022-08-07,August Michigan,Michigan International Speedway,Brad Keselowski,6,15,33,200,0,Running,Ford,18.4,15.0,0,0,0,0,3,16.63,67.3,6,13,1,35,11,87,76,31,0,83,200,0.415,0.0
2022,2022-08-07,August Michigan,Michigan International Speedway,Bubba Wallace,23,2,1,200,22,Running,Toyota,13.0,15.0,0,0,0,3,5,7.86,118.4,19,3,1,24,3,75,72,59,15,182,200,0.91,0.11
2022,2022-08-07,August Michigan,Michigan International Speedway,Chase Briscoe,14,20,23,200,0,Running,Ford,16.6,15.0,0,0,1,3,4,15.95,64.3,4,21,4,30,-1,87,88,37,1,87,200,0.435,0.0
2022,2022-08-07,August Michigan,Michigan International Speedway,Chase Elliott,9,11,13,200,0,Running,Chevrolet,4.4,15.0,0,0,4,8,15,16.27,75.2,24,10,4,29,10,108,98,23,0,73,200,0.365,0.0
2022,2022-08-07,August Michigan,Michigan International Speedway,Chris Buescher,17,16,19,200,1,Running,Ford,19.0,15.0,0,0,0,1,6,13.77,70.9,2,19,1,25,-7,69,76,34,1,124,200,0.62,0.005
2022,2022-08-07,August Michigan,Michigan International Speedway,Christopher Bell,20,26,2,200,31,Running,Toyota,10.8,15.0,0,0,1,6,12,7.93,93.7,10,26,1,26,6,54,48,48,30,159,193,0.8238,0.1606
2022,2022-08-07,August Michigan,Michigan International Speedway,Cody Ware,51,22,34,200,0,Running,Ford,27.0,15.0,0,0,0,0,0,25.06,45.3,17,23,6,36,4,47,43,0,0,5,200,0.025,0.0
2022,2022-08-07,August Michigan,Michigan International Speedway,Cole Custer,41,31,17,200,0,Running,Ford,15.4,15.0,0,0,0,0,2,26.98,42.1,29,31,10,29,-20,27,47,1,1,11,94,0.117,0.0
2022,2022-08-07,August Michigan,Michigan International Speedway,Corey LaJoie,7,19,32,200,0,Running,Chevrolet,24.8,15.0,0,0,0,1,1,22.07,56.0,26,18,2,36,-32,75,107,13,0,22,200,0.11,0.0
2022,2022-08-07,August Michigan,Michigan International Speedway,Daniel Suarez,99,25,15,200,33,Running,Chevrolet,10.2,15.0,0,0,1,5,9,12.25,74.4,3,14,1,29,-10,85,95,38,4,120,198,0.6061,0.1667
2022,2022-08-07,August Michigan,Michigan International Speedway,Denny Hamlin,11,3,9,200,38,Running,Toyota,19.4,15.0,0,0,2,3,5,5.3,128.6,9,9,1,22,36,91,55,74,34,195,200,0.975,0.19
2022,2022-08-07,August Michigan,Michigan International Speedway,Erik Jones,43,8,10,200,5,Running,Chevrolet,14.6,15.0,0,0,0,2,7,8.38,97.3,1,5,1,22,18,85,67,73,0,176,200,0.88,0.025
2022,2022-08-07,August Michigan,Michigan International Speedway,Harrison Burton,21,32,27,200,0,Running,Ford,16.8,15.0,0,0,0,1,2,31.7,28.7,32,32,25,37,-2,11,13,0,0,0,29,0.0,0.0
2022,2022-08-07,August Michigan,Michigan International Speedway,JJ Yeley,15,35,29,200,0,Running,Chevrolet,27.8,15.0,0,0,0,0,0,34.69,24.2,35,35,10,36,-10,6,16,0,0,2,24,0.0833,0.0
2022,2022-08-07,August Michigan,Michigan International Speedway,Joey Logano,22,4,4,200,0,Running,Ford,20.6,15.0,0,0,2,5,9,9.53,100.0,23,2,2,27,-8,73,81,45,3,146,200,0.73,0.0
2022,2022-08-07,August Michigan,Michigan International Speedway,Josh Bilicki,77,21,35,200,0,Running,Chevrolet,31.8,15.0,0,0,0,0,0,23.92,48.5,12,22,4,36,10,47,37,3,0,13,200,0.065,0.0
2022,2022-08-07,August Michigan,Michigan International Speedway,Justin Haley,31,17,21,200,0,Running,Chevrolet,18.2,15.0,0,0,0,1,2,21.15,60.2,27,17,8,34,-3,101,104,13,0,14,200,0.07,0.0
2022,2022-08-07,August Michigan,Michigan International Speedway,Kevin Harvick,4,1,16,200,38,Running,Ford,17.4,15.0,0,0,0,5,11,7.49,123.0,11,1,1,22,-16,73,89,57,19,190,200,0.95,0.19
2022,2022-08-07,August Michigan,Michigan International Speedway,Kyle Busch,18,36,3,200,0,Running,Toyota,21.6,15.0,0,0,1,6,11,32.28,45.8,36,36,3,22,1,8,7,7,3,22,24,0.9167,0.0
2022,2022-08-07,August Michigan,Michigan International Speedway,Kyle Larson,5,7,8,200,0,Running,Chevrolet,14.0,15.0,0,0,1,9,11,7.84,105.3,15,8,2,24,14,86,72,57,12,188,200,0.94,0.0
2022,2022-08-07,August Michigan,Michigan International Speedway,Martin Truex Jr,19,6,7,200,0,Running,Toyota,11.2,15.0,0,0,0,3,9,9.01,99.8,14,6,3,21,-4,89,93,59,4,186,200,0.93,0.0
2022,2022-08-07,August Michigan,Michigan International Speedway,Michael McDowell,34,28,14,200,0,Running,Ford,13.0,15.0,0,0,0,1,9,26.77,45.0,30,28,9,34,0,7,7,5,0,23,187,0.123,0.0
2022,2022-08-07,August Michigan,Michigan International Speedway,Noah Gragson,16,30,12,200,0,Running,Chevrolet,24.0,15.0,0,0,0,0,0,20.26,72.0,18,30,3,27,-19,43,62,27,3,70,109,0.6422,0.0
2022,2022-08-07,August Michigan,Michigan International Speedway,Ricky Stenhouse Jr,47,33,28,200,0,Running,Chevrolet,20.6,15.0,0,0,0,1,5,32.09,30.0,33,33,18,33,2,11,9,0,0,0,25,0.0,0.0
2022,2022-08-07,August Michigan,Michigan International Speedway,Ross Chastain,1,24,22,200,29,Running,Chevrolet,14.6,15.0,0,0,2,10,14,12.7,96.3,25,25,1,31,2,73,71,24,6,118,199,0.593,0.1457
2022,2022-08-07,August Michigan,Michigan International Speedway,Ryan Blaney,12,5,24,200,0,Running,Ford,18.6,15.0,0,0,0,7,10,14.54,85.0,22,4,3,33,-10,69,79,24,3,109,200,0.545,0.0
2022,2022-08-07,August Michigan,Michigan International Speedway,Todd Gilliland,38,27,37,200,0,Running,Ford,19.2,15.0,0,0,0,1,1,29.71,34.5,31,27,26,37,4,11,7,0,0,0,188,0.0,0.0
2022,2022-08-07,August Michigan,Michigan International Speedway,Ty Dillon,42,14,25,200,0,Running,Chevrolet,27.4,15.0,0,0,0,0,1,19.09,66.3,7,15,3,26,-9,82,91,22,0,59,200,0.295,0.0
2022,2022-08-07,August Michigan,Michigan International Speedway,Ty Gibbs,45,10,11,200,2,Running,Toyota,16.5,15.0,0,0,0,0,0,14.02,88.3,20,12,1,32,6,90,84,34,6,127,200,0.635,0.01
2022,2022-08-07,August Michigan,Michigan International Speedway,Tyler Reddick,8,29,6,200,0,Running,Toyota,10.8,15.0,0,0,2,7,9,19.02,80.6,13,29,2,29,5,49,44,34,5,94,110,0.8545,0.0
2022,2022-08-07,August Michigan,Michigan International Speedway,William Byron,24,12,20,200,0,Running,Chevrolet,20.0,15.0,0,0,2,4,5,11.89,83.5,16,11,4,25,20,92,72,60,0,170,200,0.85,0.0
2023,2023-08-07,August Michigan,Michigan International Speedway,AJ Allmendinger,16,26,24,200,0,Running,Chevrolet,16.6,15.0,0,0,0,1,4,18.7,60.3,10,29,4,30,-15,95,110,36,0,79,199,0.397,0.0
2023,2023-08-07,August Michigan,Michigan International Speedway,Alex Bowman,48,33,19,200,19,Running,Chevrolet,23.8,9.0,0,0,0,3,6,19.2,62.5,14,33,1,33,19,57,38,16,5,83,134,0.6194,0.1418
2023,2023-08-07,August Michigan,Michigan International Speedway,Aric Almirola,10,16,18,200,0,Running,Ford,16.8,34.0,0,0,0,0,2,17.7,65.9,18,17,6,28,-17,104,121,16,2,65,200,0.325,0.0
2023,2023-08-07,August Michigan,Michigan International Speedway,Austin Cindric,2,12,20,200,0,Running,Ford,18.4,37.0,0,0,0,0,3,11.3,88.9,8,13,1,31,-13,103,116,49,2,152,200,0.76,0.0
2023,2023-08-07,August Michigan,Michigan International Speedway,Austin Dillon,3,19,15,200,2,Running,Chevrolet,21.8,13.0,0,0,0,1,6,19.3,58.7,23,1,1,33,-22,97,119,18,0,57,200,0.285,0.01
